station_code,station_name,station_type,state_name,district_name,block_name,basin_name,sub_basin_name,agency_name,date_collection,_24d,_401,SILVER(mg/L),ALUMINIUM,ALDRIN,"ALKALINITY,PHENOLPHTHALEIN(mg/L)",TOTAL ALKALINITY,ARSENIC(mg/l),BORON(mg/L),BARIUM,GAMMA-BHC(BENZENE HEXACHLORIDE),BIOCHEMICAL OXYGEN DEMAND(mg/L),CALCIUM(mg/L),CARBON(14),CADMIUM,CHLOROPHY11-a,CHLORIDE,CYANIDE,CARBONATE(mg/L),FECAL STREPTOCOCCI(MPN/100ml),CHEMICAL OXYGEN DEMAND,COLOUR,CHROMIUM(mg/L),COPPER,DDT,DIELDRIN,DISSOLVED OXYGEN(mg/L),DISSOLVED OXYGEN(mg/L),ALKALINITY(TOTAL),DISSOLVED OXYGEN SATURATION(%),ELECTRICAL CINDUCTIVITY FIELD,ELECTRICAL CONDUCTIVITY(µS/CM) at 25°,ENDOSULPHAN,FLUORIDE,FECAL COLIFORMS(mpn/100ml),IRON(mg/L),CALCIUM HARDNESS(mg/L),TOTAL HARDNESS(mg/L),BICARBONATE(mg/L),MERCURY(mg/L),POTASSIUM(mg/L),MAGNESIUM(mg/L),MANGANESE(mg/L),SODIUM,PERCENT SODIUM,AMMONIA-N(mg/L),NICKEL(mg/L),"NITROGEN,NITRITE","NITROGEN, TOTAL OXIDISED(NO2+NO3)",no3_n,ODOUR,o_po4_p,"NITROGEN,ORGANIC",OXYGEN(18),FLUORANTHENE,LEAD(mg/L),PCB-1242,PH,TOTAL PHENOLS,PH_FIELD,PH,PHOSPHORUS(TOTAL),RADON,RESIDUAL SODIUM CARBONATE,SODIUM ABSORPTION RATIO,SELENIUM(mg/L),SECCHI DEPTH,SILICATE(sio2)(mg/L),SILICATE(sio3),SULPHATE(mg/L),"SOLIDS,SUSPENDED",STRONTIUM,TOTAL COLIFORNS(MPN/100ml),TOTAL DISSOLVED SOLIDS(mg/L),TEMPERATURE,TEST,TOTAL ORGANIC CARBON,TRITIUM,SOLIDS(TOTAL),TURBIDITY(NTU),URANIUM,ZINC(mg/L),"NITROGEN,NITRITE",CALCIUM CARBONATE,MAGNESIUM CARBONATE,BIOCHEMICAL OXYGEN DEAMND,MAGNESIUM HARDNESS
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-03-2014 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.001,NULL,NULL,2.98,42.3,NULL,NULL,NULL,32.6,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.96,NULL,NULL,66.8536,270,220,NULL,0.05,NULL,0.1116,NULL,158.25,118.6,NULL,3.2,12.6,NULL,19.3,20.6309,NULL,NULL,NULL,1.13455,1.10695,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.46,7.46,0.001,NULL,0,0.669164,NULL,105.75,12.3,NULL,48.6,NULL,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0276,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-02-2014 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.001,NULL,NULL,1.98,32.6,NULL,NULL,NULL,26.3,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.55,NULL,NULL,67.8398,220,220,NULL,0.05,NULL,0.0744,NULL,107.333,112.6,NULL,1.7,6.2,NULL,14.2,22.0734,NULL,NULL,NULL,0.966616,0.952816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.6,7.6,0.005,NULL,0,0.597526,NULL,81.5,12.3,NULL,32.1,NULL,NULL,NULL,NULL,17.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0138,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-02-2011 00:00,NULL,NULL,NULL,NULL,NULL,0,64.6803,NULL,0.001,NULL,NULL,2.12,22.44,NULL,NULL,NULL,26.4,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.34,NULL,NULL,69.7316,280,280,NULL,0.05,NULL,0.2232,NULL,96.6,78.91,NULL,3.7,9.72,NULL,18.4,28.4349,NULL,NULL,NULL,0.714612,0.714612,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.7,7.7,0.001,NULL,0,0.816921,NULL,56.1,9.3,NULL,30.72,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-01-2011 00:00,NULL,NULL,NULL,NULL,NULL,0,123.484,NULL,0.001,NULL,NULL,2.68,30.46,NULL,NULL,NULL,28.29,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.99,NULL,NULL,53.7947,410,410,NULL,0.05,NULL,0.1674,NULL,153.067,150.65,NULL,2.9,18.46,NULL,22,23.5107,NULL,NULL,NULL,0.672576,0.672576,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.4,7.4,0.001,NULL,0,0.776296,NULL,76.15,3.3,NULL,30.24,NULL,NULL,NULL,NULL,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-12-2010 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.001,NULL,NULL,2.5,27.25,NULL,NULL,NULL,24.52,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.61,NULL,NULL,50.7039,350,350,NULL,0.05,NULL,0.2418,NULL,132.917,121.95,NULL,2.8,15.55,NULL,17.6,22.0199,NULL,NULL,NULL,0.574492,0.574492,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.1,7.1,0.001,NULL,0,0.666396,NULL,68.125,2.13,NULL,25.68,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-11-2010 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.001,NULL,NULL,1.71,33.67,NULL,NULL,NULL,18.86,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.97,NULL,NULL,72.2498,370,370,NULL,0.05,NULL,0.2046,NULL,136.842,150.65,NULL,2.2,12.64,NULL,14.4,18.406,NULL,NULL,NULL,0.63054,0.63054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.3,7.3,0.001,NULL,0,0.537062,NULL,84.175,6.5,NULL,18.6,NULL,NULL,NULL,NULL,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-10-2010 00:00,NULL,NULL,NULL,NULL,NULL,0,104,NULL,0.001,NULL,NULL,2.77,30.46,NULL,NULL,NULL,24.17,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.67,NULL,NULL,97.9941,330,330,NULL,0.05,NULL,0.1488,NULL,120.692,126.88,NULL,6.2,10.69,NULL,15.3,20.6434,NULL,NULL,NULL,1.163,1.163,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.9,7.9,0.001,NULL,0,0.607557,NULL,76.15,7.9,NULL,11.16,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-09-2010 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.001,NULL,NULL,2.99,36.87,NULL,NULL,NULL,16.74,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.98,NULL,NULL,90.8334,370,370,NULL,0.05,NULL,0.2604,NULL,152.925,131.76,NULL,3.6,14.58,NULL,11.2,13.4615,NULL,NULL,NULL,1.02288,1.02288,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.72,7.72,0.001,NULL,0,0.395165,NULL,92.175,9.75,NULL,29,NULL,NULL,NULL,NULL,29.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,02-08-2010 00:00,NULL,NULL,NULL,NULL,NULL,11.952,132,NULL,0.001,NULL,NULL,20,41.68,NULL,NULL,NULL,33.47,NULL,14.4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.39,NULL,NULL,31.0753,460,460,NULL,0.05,NULL,0.1302,NULL,160.908,131.76,NULL,7.5,13.61,NULL,18.3,19.0077,NULL,NULL,NULL,0.434372,0.434372,NULL,0.082672,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.7,8.7,0.26,NULL,0,0.629299,NULL,104.2,9.4,NULL,17.92,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-07-2010 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.001,NULL,NULL,2,27.25,NULL,NULL,NULL,29.75,NULL,19.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.19,NULL,NULL,55.4306,340,340,NULL,0.05,NULL,0.186,NULL,120.792,78.08,NULL,4.6,12.64,NULL,20.4,26.0599,NULL,NULL,NULL,0.686588,0.686588,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9.1,9.1,0.001,NULL,0,0.810031,NULL,68.125,9.25,NULL,29.2,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-06-2010 00:00,NULL,NULL,NULL,NULL,NULL,0,104,NULL,0.001,NULL,NULL,60,30.46,NULL,NULL,NULL,27.8,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.59,NULL,NULL,34.2638,340,340,NULL,0.05,NULL,0.0744,NULL,128.817,126.88,NULL,1.3,12.64,NULL,15.6,20.7382,NULL,NULL,NULL,1.27509,1.27509,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.1,7.1,0.001,NULL,0,0.599743,NULL,76.15,9.8,NULL,12.2,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-03-2010 00:00,NULL,NULL,NULL,NULL,NULL,0,105.123,NULL,0,NULL,NULL,2.67,25.65,NULL,NULL,NULL,22.29,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.77,NULL,NULL,75.9394,310,310,NULL,0.323,NULL,0.093,NULL,116.792,128.25,NULL,2.6,12.64,NULL,16.6,23.2267,NULL,NULL,NULL,1.0509,1.0509,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.62,7.62,0.001,NULL,0,0.670389,NULL,64.125,NULL,NULL,16.12,NULL,NULL,NULL,NULL,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-12-2009 00:00,NULL,NULL,NULL,NULL,NULL,0,68,NULL,0,NULL,NULL,2.97,22.44,NULL,NULL,NULL,17.49,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.53,NULL,NULL,71.8214,240,240,NULL,0.114,NULL,0.1674,NULL,92.5583,82.96,NULL,1.2,8.75,NULL,10.8,20.0728,NULL,NULL,NULL,0.994852,0.994852,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.2,8.2,0.001,NULL,0,0.489788,NULL,56.1,9.15,NULL,13.28,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-05-2010 00:00,NULL,NULL,NULL,NULL,NULL,0,398.123,NULL,0,NULL,NULL,NULL,104.21,NULL,NULL,NULL,87.4,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,1450,1450,NULL,0.703,NULL,0.3534,NULL,503.525,485.71,NULL,10.3,58.32,NULL,48.6,17.0798,NULL,NULL,NULL,7.62104,7.52444,NULL,0.14,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.2,7.2,0.001,NULL,0,0.945418,NULL,260.525,10,NULL,71.4,NULL,NULL,NULL,NULL,31,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0966,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-04-2010 00:00,NULL,NULL,NULL,NULL,NULL,0,75.918,NULL,0,NULL,NULL,2.05,14.43,NULL,NULL,NULL,24.15,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.97,NULL,NULL,87.4749,260,260,NULL,0.038,NULL,0.0558,NULL,88.7417,92.62,NULL,2.6,12.64,NULL,16.7,28.4514,NULL,NULL,NULL,0.434372,0.434372,NULL,0.62,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.5,7.5,0.001,NULL,0,0.7743,NULL,36.075,8.95,NULL,14.2,NULL,NULL,NULL,NULL,27,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-02-2010 00:00,NULL,NULL,NULL,NULL,NULL,0,56,NULL,0,NULL,NULL,2.57,17.64,NULL,NULL,NULL,21.37,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.71,NULL,NULL,81.4408,230,230,NULL,0,NULL,0.0744,NULL,76.5167,68.32,NULL,1.8,7.78,NULL,16.2,31.0256,NULL,NULL,NULL,1.30312,1.30312,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.6,7.6,0.001,NULL,0,0.808161,NULL,44.1,8.6,NULL,15.6,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-01-2010 00:00,NULL,NULL,NULL,NULL,NULL,0,84,NULL,0,NULL,NULL,2.77,25.65,NULL,NULL,NULL,23.31,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.54,NULL,NULL,58.5191,330,330,NULL,0.228,NULL,0.3162,NULL,124.875,102.48,NULL,2.5,14.58,NULL,14.8,20.1963,NULL,NULL,NULL,1.72348,1.72348,NULL,0.1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.7,7.7,0.001,NULL,0,0.578138,NULL,64.125,9.65,NULL,24.6,NULL,NULL,NULL,NULL,18,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,03-11-2009 00:00,NULL,NULL,NULL,NULL,NULL,0,68,NULL,0,NULL,NULL,2.82,19.24,NULL,NULL,NULL,15.54,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.86,NULL,NULL,79.972,230,230,NULL,0,NULL,0.186,NULL,88.6,82.96,NULL,1.4,9.72,NULL,10.8,20.7351,NULL,NULL,NULL,0.518444,0.518444,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.91,7.9,0.001,NULL,0,0.500779,NULL,48.1,8.75,NULL,15.08,NULL,NULL,NULL,NULL,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-10-2009 00:00,NULL,NULL,NULL,NULL,NULL,0,60,NULL,0,NULL,NULL,2.01,22.44,NULL,NULL,NULL,15.54,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.46,NULL,NULL,85.461,220,220,NULL,0.038,NULL,0.3162,NULL,92.5583,73.2,NULL,1,8.75,NULL,8.1,15.8865,NULL,NULL,NULL,0.574492,0.574492,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.84,7.8,0.001,NULL,0,0.367341,NULL,56.1,8.25,NULL,18.48,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-07-1991 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.58,18.2,NULL,NULL,NULL,9.94,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.8,NULL,NULL,10.5834,156,156,NULL,NULL,NULL,0,NULL,69.2937,82.96,NULL,1.955,5.7105,NULL,10.35,23.9675,NULL,NULL,NULL,0.055836,0.042036,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.5,7.5,0.06198,NULL,0,0.542335,NULL,45.5,5.89,NULL,8.016,NULL,NULL,NULL,NULL,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0138,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-06-1991 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.2,37.2,NULL,NULL,NULL,16.33,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.6,NULL,NULL,58.7709,559,559,NULL,NULL,NULL,NULL,NULL,100.594,122,NULL,4.301,1.8225,NULL,17.25,26.1734,NULL,NULL,NULL,0.378324,0.378324,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.3,7.3,NULL,NULL,0,0.749127,NULL,93,NULL,NULL,8.208,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,02-05-1994 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2.14,22.4,NULL,NULL,NULL,25.276,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.09,NULL,NULL,52.255,277,277,NULL,0,NULL,0.186,NULL,88.4,114.619,NULL,11.2217,7.776,NULL,23.207,33.0511,NULL,NULL,NULL,2.31478,0.672576,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.85,7.8,0.20666,NULL,0.121009,1.07677,NULL,56,13.8,NULL,15.984,NULL,NULL,NULL,NULL,28,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.6422,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-03-1994 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,2.48,25.6,NULL,NULL,NULL,15.549,NULL,5.64,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.5,NULL,NULL,71.4914,269,269,NULL,0.228,NULL,0.0372,NULL,104.5,137.555,NULL,2.3851,9.72,NULL,20.01,28.928,NULL,NULL,NULL,1.4012,1.4012,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.4,8.4,0.08264,NULL,0.365296,0.854016,NULL,64,12.63,NULL,0.816,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-02-1994 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,1.34,22.4,NULL,NULL,NULL,15.549,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.12,NULL,NULL,67.3119,260,260,NULL,0.114,NULL,0.0186,NULL,96.5,135.298,NULL,2.3069,9.72,NULL,17.802,28.1471,NULL,NULL,NULL,1.5133,1.5133,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.06,8.1,0.07221,NULL,0.299998,0.790782,NULL,56,11.85,NULL,3.984,NULL,NULL,NULL,NULL,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-01-1994 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,1.73,17.6,NULL,NULL,NULL,15.549,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.23,NULL,NULL,88.7236,238,238,NULL,0,NULL,0.0558,NULL,76.4,103.151,NULL,2.6197,7.776,NULL,16.514,31.1835,NULL,NULL,NULL,0.994852,0.994852,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.07,8.1,0.05165,NULL,0.172579,0.824456,NULL,44,13.01,NULL,6.384,NULL,NULL,NULL,NULL,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-12-1993 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9,NULL,NULL,0.8,19.2,NULL,NULL,NULL,15.549,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.34,NULL,NULL,95.3906,220,220,NULL,0.741,NULL,0.1116,NULL,80.4,88.877,NULL,1.6422,7.776,NULL,15.203,28.7351,NULL,NULL,NULL,2.34,2.34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8.23,8.2,0.03099,NULL,0,0.7398,NULL,48,12.03,NULL,15.168,NULL,NULL,NULL,NULL,22,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-11-1993 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.936,NULL,NULL,0.8,27.2,NULL,NULL,NULL,9.727,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.16,NULL,NULL,75.9547,260,260,NULL,0.703,NULL,0.1116,NULL,100.4,140.422,NULL,1.7595,7.776,NULL,14.398,23.4687,NULL,NULL,NULL,0.994852,0.994852,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.9,7.9,0.03099,NULL,0.304409,0.626703,NULL,68,10.65,NULL,3.6,NULL,NULL,NULL,NULL,26.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-10-1993 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.864,NULL,NULL,0.4,17.6,NULL,NULL,NULL,7.7745,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.56,NULL,NULL,72.3544,177,177,NULL,0,NULL,0.093,NULL,80.45,106.018,NULL,1.2121,8.748,NULL,9.108,19.5608,NULL,NULL,NULL,0.364312,0.364312,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.84,7.8,0.02066,NULL,0.139589,0.44319,NULL,44,8.88,NULL,2.4,NULL,NULL,NULL,NULL,29.5,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-09-1993 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.9,NULL,NULL,0.4,22.4,NULL,NULL,NULL,9.727,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6.63,NULL,NULL,86.2047,188,188,NULL,0,NULL,0.093,NULL,84.35,103.639,NULL,1.7595,6.804,NULL,12.006,23.262,NULL,NULL,NULL,0.56048,0.56048,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.86,7.9,0.03099,NULL,0.0210164,0.570181,NULL,56,12.03,NULL,5.568,NULL,NULL,NULL,NULL,29,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL
008-ERDBWN,Jamshedpur,Surface Water,Jharkhand,PURBI SINGHBHUM,CHAKULIA,Subernarekha Basin,Subernarekha,CWC,01-08-1993 00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.648,NULL,NULL,0.81,20.8,NULL,NULL,NULL,11.6795,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.63,NULL,NULL,74.5062,207,207,NULL,0,NULL,0.1302,NULL,84.4,115.107,NULL,1.7204,7.776,NULL,13.202,25.0094,NULL,NULL,NULL,0.462184,0.448384,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.86,7.9,0.04132,NULL,0.208857,0.626956,NULL,52,18.93,NULL,3.456,NULL,NULL,NULL,NULL,30.2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0138,NULL,NULL,NULL,NULL
